Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Gibraltar,GIB,2179.7,2213.3,2251,2289.4,2325.6,2359,2390.1,2418.5,2443.8,2466.1,2484.4,2499.1,2512.1,2526.6,2544.3,2566.6,2592.2,2618.5,2640.9,2656.8,2665.1,2667.1,2665,2662.1,2661.1,2662.3,2665.3,2670,2676,2683.3,2692.4,2703.5,2714.6,2723.5,2728.5,2728.4,2724.6,2721.1,2723.3,2735.1,2758,2790.3,2829,2869.4,2908,2943.7,2977,3008.9,3040.7,3073.2,3106.7,3140.2,3172,3199.7,3221.7
Guinea,GIN,14.78828748,15.02099951,15.26094742,15.51360899,15.78139346,16.06790656,16.36773563,16.66338922,16.93136497,17.15546964,17.33315155,17.47195182,17.57895979,17.66542406,17.74269494,17.81201367,17.88031499,17.97197623,18.11766238,18.34022058,18.65662136,19.0663845,19.55371968,20.09291063,20.66860247,21.25815155,21.87472733,22.5796435,23.45695507,24.55673938,25.91205437,27.47596451,29.12080417,30.67063731,31.99997151,33.06527348,33.90593358,34.58237832,35.1918281,35.80972245,36.44699658,37.09216588,37.77296109,38.51852108,39.34975989,40.28284633,41.31743855,42.43592707,43.60967768,44.81688914,46.05384584,47.32527674,48.62740518,49.95737832,51.31283575
"Gambia, The",GMB,37.22687747,37.89772727,38.44565217,38.98735178,39.61116601,40.33418972,41.14051383,42.04634387,43.06324111,44.1979249,45.4736166,46.89110672,48.40513834,49.95177866,51.48913043,53.0048419,54.52796443,56.10948617,57.82164032,59.72045455,61.79970356,64.05158103,66.52470356,69.27835968,72.34110672,75.75079051,79.45988142,83.30632411,87.06976285,90.59397233,93.82312253,96.80839921,99.63399209,102.433498,105.3108696,108.2844862,111.3424901,114.5257905,117.8774704,121.4291502,125.2078063,129.2167984,133.4333004,137.8188735,142.3460474,147.0089921,151.8205534,156.7933794,161.9465415,167.2926877,172.8358696,178.5679842,184.4741107,190.5336957,196.7316206
Guinea-Bissau,GNB,22.16973684,22.40302276,22.63844239,22.90049787,23.20647226,23.56319346,23.96490043,24.40096017,24.85480085,25.31394026,25.77748933,26.24882646,26.72517781,27.20391181,27.68428165,28.16354908,28.64441679,29.13837127,29.66102418,30.22354196,30.83026316,31.47816501,32.16184211,32.87261735,33.60387624,34.35416074,35.12510669,35.9163229,36.72820057,37.56073969,38.4136202,39.28549075,40.17446657,41.07791607,41.99420341,42.92339972,43.86628734,44.8230441,45.79399004,46.78004979,47.78257468,48.80394737,49.84765292,50.91806543,52.01934566,53.15088905,54.31514936,55.52251067,56.78634424,58.11507824,59.51312233,60.97510669,62.4871266,64.02962304,65.58766003
Equatorial Guinea,GNQ,9.094474153,9.195721925,9.304456328,9.438253119,9.605240642,9.820677362,10.06934046,10.29237077,10.41048128,10.37094474,10.1573975,9.80057041,9.354688057,8.897932264,8.493404635,8.145846702,7.855686275,7.675008913,7.665383244,7.864705882,8.304242424,8.959037433,9.739714795,10.5201426,11.2088057,11.77351159,12.23850267,12.63771836,13.02855615,13.45322638,13.9173262,14.40573975,14.91654189,15.44374332,15.98331551,16.53632799,17.10645276,17.69447415,18.30114082,18.92677362,19.57244207,20.23757576,20.91878788,21.61144385,22.31251337,23.02024955,23.73611408,24.46427807,25.21051693,25.97896613,26.77069519,27.58392157,28.41647059,29.26506239,30.12691622
Greece,GRC,65.15166796,65.54098526,65.78452289,66.02349884,66.33307215,66.82429015,67.37073701,67.81043445,68.05868115,68.21416602,68.51075252,68.95754849,69.27141971,69.52693561,70.18262995,71.28122576,72.21473235,73.15716835,74.0749263,74.80608999,75.47982933,75.94657099,76.38965865,76.77114818,77.06982157,77.32515904,77.58413499,77.86643134,78.27384019,79.10622188,80.06149728,80.67541505,81.15139643,81.55874321,81.94067494,82.30256012,82.70953452,83.16919317,83.48873545,83.83093871,84.2678976,84.5773623,84.77944143,84.98945694,85.23905353,85.49543832,85.71352211,85.94135764,86.16770365,86.27882855,86.1512723,85.68666408,85.06757952,84.50281614,83.96999224
Grenada,GRD,268.4117647,271.8352941,274.5705882,276.6647059,278.1735294,279.0529412,279.3,279.0441176,278.4764706,277.7352941,277,276.2852941,275.3794118,273.9735294,271.9205882,268.9264706,265.2558824,261.9705882,260.5029412,261.7764706,266.3970588,273.7970588,282.2970588,289.5294118,293.8441176,294.5470588,292.2970588,288.4205882,284.9147059,283.1941176,283.6911765,285.8852941,289.1235294,292.3617647,294.8617647,296.4588235,297.4264706,297.9470588,298.3558824,298.8823529,299.5558824,300.2941176,301.0911765,301.9323529,302.7970588,303.7029412,304.6676471,305.6882353,306.7588235,307.8735294,309.0294118,310.2235294,311.4764706,312.7911765,314.1911765
Greenland,GRL,0.098624524,0.102429031,0.106526193,0.110038045,0.114720515,0.118525022,0.122622183,0.127011999,0.131401814,0.13579163,0.138132865,0.141352063,0.143400644,0.144863916,0.14515657,0.145449224,0.144571261,0.143985953,0.14515657,0.146912496,0.149253731,0.150717003,0.152472929,0.154228856,0.155692128,0.156570091,0.158326017,0.160374598,0.161837869,0.162715833,0.162423178,0.161837869,0.161545215,0.162423178,0.163301141,0.163593796,0.136435619,0.136679254,0.136679254,0.13692289,0.137288342,0.137919357,0.138299427,0.138655135,0.138713607,0.138321355,0.137787794,0.137234742,0.137222561,0.138640517,0.138603971,0.138409063,0.137612377,0.137154343,0.136713363
Guatemala,GTM,39.56778649,40.65489922,41.7779302,42.93435984,44.12283501,45.3422919,46.59484882,47.88597424,49.22290034,50.61015304,52.05136245,53.54348638,55.07633445,56.63565696,58.21167413,59.79870287,61.40080254,63.02965659,64.70223964,66.42989922,68.21945689,70.06495894,71.94981336,73.85044793,75.75120381,77.64555804,79.54259985,81.46142217,83.42931131,85.46609742,87.57932064,89.76402576,92.01253266,94.3118981,96.65317283,99.03228817,101.4537701,103.926969,106.4652389,109.0767077,111.7648843,114.5222844,117.3324561,120.1727417,123.0263624,125.8869074,128.7572695,131.6413494,134.5467805,137.479106,140.4374767,143.4188037,146.4239735,149.4540314,152.5093038
Guam,GUM,126.0611111,128.9018519,132.0166667,135.2740741,138.5685185,141.8722222,145.2018519,148.5537037,151.9296296,155.3333333,158.7555556,162.1944444,165.6722222,169.2240741,172.8777778,176.6407407,180.5111111,184.4962963,188.6037037,192.8351852,197.1962963,201.687037,206.3055556,211.0388889,215.8814815,220.8,225.7851852,230.8833333,236.1574074,241.6333333,247.3203704,253.1407407,258.9259259,264.4555556,269.5592593,274.1851852,278.3444444,281.9907407,285.0944444,287.6444444,289.6611111,291.187037,292.2648148,292.9518519,293.3351852,293.387037,293.2074074,293.1666667,293.7425926,295.2592593,297.8851852,301.4944444,305.7796296,310.2648148,314.6018519
Guyana,GUY,2.958842967,3.053017132,3.146189823,3.232057343,3.306283361,3.367047939,3.416125261,3.457211123,3.495795842,3.535971735,3.577911647,3.620497179,3.664882314,3.712200702,3.76005588,3.81512827,3.873228346,3.928001016,3.970927102,3.996007112,4.001666243,3.99017526,3.964272289,3.928382017,3.886426213,3.838445517,3.785364491,3.733157226,3.689291339,3.659039878,3.64491745,3.645521971,3.657150114,3.674015748,3.691617983,3.709387859,3.727985776,3.745572771,3.76016764,3.770474981,3.775275591,3.77499111,3.772095504,3.7701905,3.771882144,3.778028956,3.787848616,3.800335281,3.813812548,3.827086614,3.83989332,3.852730505,3.866055372,3.880584201,3.896799594
High income,HIC,22.01103502,22.29783727,22.58214674,22.86332858,23.13320259,23.38493062,23.62547207,23.83782406,24.09873319,24.33168521,24.58152565,24.83437287,25.06223128,25.32037094,25.56744913,25.77309614,25.98641329,26.20449228,26.42867039,26.64530769,26.86438106,27.07020454,27.26365548,27.44799775,27.63197653,27.8238582,28.0151845,28.21033445,28.41858332,28.64047626,28.86640099,29.04608441,29.2745121,29.48397586,29.73846931,29.93890702,30.08177504,30.27420396,30.4706434,30.63339966,30.84546704,31.05429218,31.26020666,31.47644717,31.69767712,31.93501165,32.18558295,32.46553741,32.70219646,32.91377057,33.10927186,33.26138017,33.49948555,33.66113585,33.84909791
"Hong Kong SAR, China",HKG,3105.980392,3240.392157,3353.823529,3435.882353,3527.352941,3558.72549,3649.803922,3728.137255,3788.137255,3881.372549,3965.980392,4042.745098,4158.431373,4249.215686,4417.425743,4473.267327,4583.7,4667.5,4929.7,5063.1,5183.4,5317.676768,5399.090909,5452.424242,5511.313131,5580.40404,5646.969697,5684.444444,5743.636364,5762.121212,5810.10101,5859.090909,5960.606061,6096.363636,5862.952381,6129.047619,6180.285714,6232.095238,6291.904762,6347.619048,6394.571429,6422.952381,6410.285714,6460.47619,6488.761905,6530.571429,6586.952381,6626.47619,6640.761905,6689.714286,6734.857143,6813.904762,6845.238095,6896.857143,6957.809524
Honduras,HND,18.49213513,19.11884887,19.76176602,20.40185897,21.02633837,21.63047636,22.22082402,22.80990258,23.41597998,24.05316829,24.72467602,25.42908213,26.1702565,26.95152382,27.77491286,28.64315846,29.5557065,30.50698007,31.48881044,32.49496827,33.52259362,34.57231209,35.6454643,36.74474037,37.87144517,39.02405041,40.19907945,41.3932523,42.60257396,43.8230673,45.0536241,46.29150952,47.52919832,48.75753865,49.96993476,51.16263294,52.33663419,53.49606757,54.64772544,55.79658593,56.94256859,58.08384127,59.22159264,60.35706497,61.49058003,62.6242649,63.75669854,64.88041827,65.98532487,67.06475109,68.11523818,69.14050407,70.14978103,71.15631424,72.16963089
Heavily indebted poor countries (HIPC),HPC,8.377411053,8.578623756,8.787725062,9.005201083,9.23142557,9.466517683,9.710479892,9.963408895,10.22536855,10.49636415,10.77646827,11.06557968,11.36330029,11.66932353,11.98292898,12.30462098,12.63473969,12.97209051,13.31507355,13.66297999,14.01566169,14.37487268,14.74422806,15.12852778,15.53159955,15.9538155,16.39526315,16.85895813,17.34837378,17.8653943,18.41272203,18.98841747,19.68414192,20.29101544,20.89802768,21.50175619,22.10565627,22.71696742,23.34639653,24.00178801,24.68555182,25.3955784,26.12978092,26.88442975,27.65689458,28.4468823,29.25581587,30.08473707,30.93517705,31.80706178,32.70239541,33.62040029,34.56022542,35.52121194,36.50274533
Croatia,HRV,74.61405831,75.15836165,75.68248972,76.18815954,76.676802,77.14183509,77.60686818,78.05401538,78.46539081,78.89465212,79.32391343,79.71740297,80.09300662,80.43283849,80.73689859,81.0230728,81.05884457,81.48810588,81.7563942,82.0604543,82.41817206,82.90109104,83.33035235,83.705956,84.08155965,84.4571633,84.77910928,85.08316938,85.26202826,85.4945448,80.66535503,79.94991951,82.99052048,83.16937936,83.50921123,80.27867095,81.67202572,80.50438204,81.45233411,79.16294044,79.41334287,79.41334287,79.41334287,79.32451751,79.37812723,79.34238742,79.27090779,79.24424589,79.14721229,78.94533595,76.49431737,76.2608649,76.04876698,75.73961758,75.48970693
Haiti,HTI,143.0828374,145.9577649,148.9017417,151.9098694,154.9757983,158.108926,161.3037373,164.5222424,167.7144049,170.8504717,173.9171626,176.9433237,179.9947388,183.162119,186.5151306,190.066836,193.8105225,197.7703193,201.9689768,206.4162554,211.1274673,216.0836357,221.2151669,226.4270682,231.6471698,236.8485123,242.0379536,247.2185776,252.4056967,257.6100508,262.8226052,268.0324383,273.2475689,278.4800798,283.7375181,289.0256894,294.3379536,299.654717,304.9490566,310.2032656,315.4050798,320.5638244,325.7095428,330.884688,336.1178882,341.4179608,346.7691582,352.1455007,357.50918,362.8308055,368.1019594,373.3246734,378.492344,383.6004717,388.6453919
Hungary,HUN,111.3873945,111.7722062,112.0509497,112.4051427,112.7297823,113.0835796,113.5178222,113.9661629,114.4429714,114.891198,115.2332666,115.5772924,115.9503723,116.4690452,117.1559964,117.8285381,118.3640618,118.7598311,119.0408363,119.1315983,119.1529255,119.0959506,118.930385,118.6926457,118.4770027,118.2750779,118.0767802,117.9090575,116.6320129,115.4332703,115.4267275,115.3815623,115.2628867,115.1052192,114.9450812,114.7478077,114.5933853,114.3270601,114.0036748,113.9362977,113.6752511,113.3520196,113.0278063,112.7777951,112.5662872,112.3911394,112.2171633,112.0208459,110.7108141,110.4608748,110.1483155,109.5809345,109.2795979,108.985618,108.7450127
IBRD only,IBD,27.80457357,28.28262386,28.93402489,29.58561408,30.25376999,30.9677716,31.67565117,32.40299653,33.16210057,33.94066739,34.74161316,35.53162851,36.31551541,37.08685565,37.83183046,38.56027595,39.272468,39.99199941,40.72540828,41.46613711,42.22806721,43.03089005,43.84233296,44.64570695,45.4632733,46.30466147,47.1680716,48.03313157,48.88350322,49.70912347,50.50278332,51.26865633,52.02151214,52.76681824,53.50509421,54.23590569,54.97061268,55.71776007,56.42272714,57.11342673,57.7839807,58.43496961,59.08079715,59.72151536,60.36074277,60.99712231,61.6210646,62.24835684,62.88309945,63.50916359,64.13728377,64.77253795,65.40973485,66.04712384,66.68054647
IDA & IBRD total,IBT,24.32666893,24.77663531,25.35267709,25.9353094,26.53380257,27.17015786,27.8069808,28.46195303,29.14204623,29.83798295,30.55067147,31.25785299,31.96477131,32.66774956,33.35849471,34.04435369,34.72521259,35.41765988,36.12576913,36.84388424,37.57912698,38.34964257,39.13186824,39.91509889,40.7161932,41.54267744,42.3921534,43.24871825,44.10045238,44.93688038,45.7552276,46.55944198,47.40728363,48.20563212,48.99709838,49.78471008,50.57616355,51.3756196,52.1480586,52.92346089,53.68236059,54.43195646,55.18304267,55.93653555,56.69238109,57.45049456,58.20548595,58.96984783,59.74774692,60.53186161,61.32771584,62.13463723,62.95151449,63.77589456,64.60305691
IDA total,IDA,15.77248689,16.15337867,16.54406841,16.95709581,17.38424794,17.82962596,18.29167951,18.76864427,19.25440407,19.74710548,20.2427183,20.74616349,21.26378247,21.79846864,22.35572997,22.93686295,23.54065394,24.16648434,24.81236595,25.47487471,26.14447657,26.83552839,27.5458906,28.27957621,29.04015547,29.82998162,30.64518476,31.48085481,32.33611096,33.19912159,34.07846271,34.97694494,36.01756466,36.94480826,37.8680752,38.79596447,39.72739364,40.66006607,41.59795083,42.57820864,43.55538452,44.54842016,45.55923811,46.59051537,47.63429361,48.6934936,49.77211634,50.87495982,52.00660609,53.18110303,54.39114468,55.62188162,56.88236505,58.16841116,59.47390137
IDA blend,IDB,24.49703855,25.05925417,25.62285168,26.23300112,26.85390057,27.49718329,28.16081808,28.85114132,29.56241986,30.30032033,31.05220566,31.83024011,32.6480094,33.49578955,34.38428323,35.31362829,36.28030129,37.28358555,38.31914782,39.37614991,40.41440447,41.48801267,42.58358058,43.71311118,44.88724921,46.11604192,47.38416144,48.66721979,49.95282249,51.19380063,52.42329409,53.65336738,54.87961541,56.10226931,57.33100651,58.57861841,59.83759068,61.10133291,62.35345194,63.74258959,64.99567123,66.25062271,67.52142613,68.82019377,70.15166071,71.51879803,72.9304203,74.38811384,75.89085646,77.48199635,79.11864267,80.74341648,82.40596441,84.10767458,85.83220831
Indonesia,IDN,49.75697047,51.09270191,52.47143031,53.89691097,55.37125035,56.89393841,58.4616675,60.07030642,61.71447419,63.389646,65.09381034,66.82574286,68.58266531,70.3617481,72.1606772,73.97489194,75.80282407,77.64859155,79.5186032,81.41576975,83.34143367,85.28859829,87.24164288,89.17987381,91.08794857,92.95916084,94.7956281,96.60179789,98.38605795,100.1544633,101.908698,103.6460623,105.3634406,107.0562617,108.722183,110.3609659,111.9768212,113.5774455,115.1730703,116.7718763,118.3770437,119.9893391,121.6115353,123.2459171,124.8942646,126.5554077,128.2295633,129.920878,131.6345297,133.3722274,135.1359616,136.9187241,138.7019414,140.460914,142.1771254
IDA only,IDX,12.91406446,13.23554915,13.56958917,13.91803353,14.28170828,14.66224684,15.05825638,15.46531857,15.87719172,16.28955863,16.70120896,17.11469054,17.53397137,17.96600521,18.41469382,18.88173857,19.36663486,19.86879624,20.38700286,20.92025979,21.46907624,22.03478727,22.61894065,23.22293157,23.84801241,24.49401551,25.1608251,25.8499128,26.56417018,27.3033435,28.06821404,28.85805833,29.80774698,30.63564165,31.45831681,32.28091132,33.10447987,33.92813056,34.76253833,35.62298184,36.50945616,37.41698255,38.3428863,39.28562653,40.23483524,41.1928833,42.16209759,43.14825614,44.15795194,45.19583938,46.2658104,47.36700102,48.49531612,49.64477512,50.81256772
Isle of Man,IMN,84.82982456,85.22807018,86.12105263,87.4,88.97017544,90.83508772,92.97368421,95.24385965,97.46315789,99.49473684,101.2473684,102.7421053,104.0807018,105.4350877,106.9140351,108.5964912,110.4105263,112.1368421,113.4736842,114.2245614,114.2596491,113.7140351,112.9894737,112.6438596,113.0631579,114.4298246,116.577193,119.1263158,121.5175439,123.354386,124.4964912,125.0982456,125.4140351,125.8350877,126.6333333,127.8929825,129.5035088,131.3210526,133.1210526,134.7473684,136.154386,137.4,138.5526316,139.7122807,140.9561404,142.2982456,143.7087719,145.1526316,146.5754386,147.9421053,149.2438596,150.4894737,151.6877193,152.854386,154
India,IND,154.2758643,157.4249022,160.6792563,164.029246,167.4700473,170.9957682,174.6144945,178.3521164,182.2435996,186.312757,190.5715417,195.0096132,199.6010645,204.3080055,209.1032329,213.9731433,218.9256519,223.9804503,229.1675113,234.5056135,239.9985894,245.6295968,251.3713742,257.1864825,263.0457949,268.9391647,274.867143,280.8244334,286.8084986,292.8174035,298.8419405,304.8783825,310.9372872,317.0346365,323.1798109,329.3736465,335.6049395,341.8560223,348.1030899,354.3268584,360.5178916,366.6732896,372.7880078,378.8588422,384.8816567,390.8557156,396.7743841,402.6214635,408.3769224,414.0282,419.5648482,424.9945812,430.3454788,435.6571706,440.9575328
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,40.99869357,41.16780375,41.4087676,41.61053854,41.76658441,41.9335172,42.13165917,42.32181739,42.57003919,42.92713021,43.43228335,44.08259544,44.79532588,45.54362026,46.29917259,47.0031935,47.64407026,48.32486573,48.97300044,49.53984613,50.12338511,50.59950646,50.95950065,51.27628103,51.35842648,51.38176804,51.38709537,51.16778923,50.96543765,51.00847728,51.30258383,51.65379591,51.91262883,52.11766584,52.38555668,52.80171288,53.3338801,53.89310495,54.50407897,55.23550588,56.12197706,57.07572942,58.01307882,59.08349543,60.38487444,62.03499782,63.85457976,65.16974888,65.83502685,66.19473073,66.43626071,66.58291479,66.74835245,67.02315285,67.36395703
"Iran, Islamic Rep.",IRN,13.8039483,14.16685149,14.54080808,14.92621043,15.32351847,15.73464125,16.1604593,16.59939455,17.04905529,17.50883363,17.97987781,18.46663903,18.97612293,19.51729821,20.09797366,20.71734426,21.37744067,22.0917927,22.87726567,23.74395751,24.69010899,25.7053041,26.77873323,27.89537871,29.03858831,30.21434835,31.409611,32.56635596,33.60979951,34.49031101,35.17732891,35.6943901,36.11301956,36.53636179,37.03824384,37.64491849,38.33231157,39.06301004,39.77793866,40.43478063,41.02590403,41.56868196,42.07551134,42.56667158,43.05800559,43.54988425,44.03970342,44.53697645,45.05295017,45.59477633,46.16641921,46.76367014,47.37493169,47.98357066,48.57650794
Iraq,IRQ,17.09160208,17.54628804,18.03716304,18.57054668,19.15035553,19.77997348,20.45727645,21.17357158,21.9164003,22.67641128,23.449034,24.23542081,25.03868349,25.86438027,26.7155612,27.59264467,28.49074468,29.40125294,30.31280152,31.21695132,32.11530969,33.01017674,33.89550266,34.76403503,35.61377324,36.44023138,37.253856,38.08607815,38.97882114,39.9626289,41.04741752,42.22630953,43.49170496,44.82908064,46.22575622,47.68367286,49.20171937,50.75984864,52.33235018,53.90116149,55.46515307,57.03133045,58.6012438,60.17909322,61.77312573,63.37193452,64.9873974,66.67884629,69.00588046,71.07237981,73.37391324,75.8832704,78.53049825,81.21498665,83.86303877
Iceland,ISL,1.785825436,1.81923192,1.851900249,1.885117207,1.918064838,1.950822943,1.982553616,2.009855362,2.028618454,2.039281796,2.055840399,2.086154613,2.117875312,2.146723192,2.174354115,2.196049875,2.212458853,2.229795511,2.251720698,2.275690773,2.301795511,2.33276808,2.363860349,2.389137157,2.408029925,2.425735661,2.452458853,2.49117207,2.522214464,2.541905237,2.571541147,2.60405985,2.630673317,2.65357606,2.668009975,2.682453865,2.704518703,2.73363591,2.766892768,2.805037406,2.842573566,2.86805985,2.887990025,2.913456359,2.95994015,3.030244389,3.107890274,3.166224439,3.177047382,3.172478803,3.182184539,3.199162095,3.229566085,3.265695761,3.29998005
Israel,ISR,100.9704251,105.961183,109.935305,114.3715342,118.4380776,121.4879852,126.8484288,129.5286506,132.948244,137.4306839,141.8207024,145.4713494,151.4787431,156.0536044,159.6580407,163.2624769,166.9593346,170.5175601,174.9537893,179.2051756,182.8096118,186.2754159,189.6950092,192.1903882,195.6099815,198.6598891,201.8946396,205.2680222,208.780037,215.3419593,228.6968577,236.7375231,243.1146026,249.4916821,256.2384473,263.0314233,269.6857671,275.9242144,283.0406654,290.6192237,297.5508318,303.6044362,309.1358595,314.6487985,320.2449168,325.9565619,331.797597,337.7449168,345.9149723,352.2920518,358.8632163,365.5499076,372.435305,379.6534196,387.2643253
Italy,ITA,171.8280575,172.9946279,174.2613308,175.7007582,177.1865969,178.5692428,179.8663765,181.0062562,182.0337629,182.999048,183.8546462,184.9013804,186.1596206,187.3818231,188.5043045,189.4470096,190.253344,190.9324504,191.4853252,191.8801911,192.1106899,192.2530618,192.322852,192.3658427,192.4214444,192.4319302,192.4515691,192.5445854,192.6890653,192.8504301,192.983989,193.1151168,193.2332155,193.2725851,193.2756554,193.329982,193.432294,193.4879603,193.5205093,193.608201,193.7169766,194.0056679,194.8500816,196.115207,197.0812674,197.6745053,198.6751547,199.9956857,200.9089719,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.7113789
Jamaica,JAM,152.5313943,154.9831025,157.6194829,160.1812558,162.511542,164.6468144,166.5642659,168.3939058,170.3542013,172.5761773,175.0349954,177.7619575,180.6168052,183.3658356,185.8725762,188.1547553,190.156879,192.0874423,194.288181,196.9529086,199.6583564,203.1486611,206.9067405,210.5170822,213.3979686,215.6786704,217.0452447,217.5807941,219.289012,220.6832872,222.1645429,223.7344414,225.3946445,227.1469991,228.9935365,231.7565097,233.9860572,236.0831025,237.6998153,239.0940905,240.5868883,241.4822715,242.354109,243.2266851,244.0998153,244.9715605,245.843121,246.7159741,247.588735,248.4602031,249.2925208,250.0281625,250.6619575,251.2053555,251.7027701
Jordan,JOR,10.51507253,10.91095875,11.33846328,11.9075816,12.69036718,13.72334542,14.96389393,16.30763826,17.60635766,18.7530485,19.71784905,20.53343155,21.2324116,21.87147552,22.49683817,23.1087262,23.70485041,24.32753853,25.02903445,25.84621487,26.80944016,27.91214869,29.10904352,30.33221895,31.53768132,32.68432684,33.79815277,34.98032638,36.37200816,38.06043744,40.10270852,42.42910245,44.84611287,47.08536945,48.95917951,50.40925884,51.51006346,52.37226881,53.16638713,54.02851315,54.9663078,55.97161151,57.14571623,58.60871487,60.43723935,62.67246147,65.26999093,68.11009746,70.58870241,73.41644515,76.14745438,78.78408425,81.26641135,83.533262,85.54344447
Japan,JPN,258.9119171,261.3362422,264.0087265,266.7739296,269.6563949,272.1298064,274.6795746,275.5958549,281.3526043,284.5514044,288.238342,292.3840698,294.8145117,300.4964539,305.4297408,307.6971351,310.7614629,313.5862445,316.239083,318.8151788,321.0917031,323.4543965,325.6663026,329.0869208,331.195831,333.1285988,334.8628634,336.2945694,337.6741635,338.8288535,339.8820625,340.7268239,341.5688426,342.7345036,344.0455293,345.0123457,345.8353909,346.776406,347.4101509,347.9917695,348.8312757,349.6433471,350.3923182,350.5102881,350.5432099,350.7654321,351.1687243,351.3388203,351.2949246,351.309834,350.6117787,349.9053352,349.294001,348.7266842,348.2512399
Kazakhstan,KAZ,3.752217283,3.90119717,4.042505464,4.173548542,4.292651035,4.397873467,4.489574397,4.571401267,4.648709486,4.725430603,4.80309664,4.880758603,4.956925214,5.029095455,5.095673223,5.156167352,5.211942438,5.265440975,5.320004815,5.377976812,5.439044709,5.502090232,5.567468608,5.635459866,5.705450976,5.778763566,5.853151461,5.920105938,6.019002111,6.055487647,6.093454828,6.089230285,6.048975442,5.961847242,5.85829018,5.770231507,5.679780346,5.58258325,5.529661073,5.513066637,5.503698559,5.503925621,5.522472127,5.560982702,5.610634145,5.670290773,5.735523206,5.805830277,5.960921954,6.045701745,6.132755491,6.219737378,6.310062229,6.404127866,6.498546505
Kenya,KEN,14.69136241,15.16142425,15.65243174,16.16501739,16.70011245,17.25850406,17.84181221,18.45284113,19.09498015,19.77099835,20.48262115,21.23056717,22.01533893,22.83699441,23.69582352,24.59144323,25.52480409,26.49892469,27.51768282,28.58331166,29.69599923,30.85317848,32.05069227,33.28284605,34.54459887,35.83252627,37.14436518,38.47735882,39.82893137,41.19589029,42.58018589,43.9782022,45.37501493,46.75139509,48.09543346,49.40089785,50.67688969,51.94611871,53.24039779,54.58379309,55.98495976,57.44101627,58.95048494,60.5078891,62.10956882,63.7558685,65.45057455,67.19689707,68.99881927,70.85833538,72.77638894,74.74958358,76.77000562,78.82697227,80.91208139
Kyrgyz Republic,KGZ,11.76173097,12.16579771,12.58446298,13.00990615,13.41657977,13.84410845,14.26746611,14.69395203,15.09280501,15.43222106,15.75755996,16.10114703,16.44316997,16.80865485,17.16579771,17.51147028,17.85140772,18.18091762,18.51929093,18.86027112,19.2168926,19.60010428,20.01199166,20.41918665,20.80448384,21.20177268,21.60896767,21.99374348,22.45828989,22.89468196,23.2721585,23.54223149,23.54900938,23.54066736,23.77685089,24.13138686,24.48592284,24.86444213,25.2367049,25.53910323,25.78258603,26.02033368,26.29457769,26.61470282,26.91657977,27.20750782,27.46819604,27.73044838,28.06725756,28.40406674,28.75182482,29.2346194,29.82064651,30.42492179,31.05839416
Cambodia,KHM,33.26675164,34.14171765,35.01663834,35.85662248,36.63718559,37.32717539,37.93031951,38.49713347,39.10052685,39.78124292,40.60568774,41.53162248,42.36430433,42.83697598,42.78261953,42.10007365,40.91349422,39.55654883,38.49479946,38.05937571,38.37813845,39.34428393,40.76670632,42.34653864,43.86508611,45.2647462,46.61380014,47.96685361,49.41961251,51.03589395,52.81898368,54.7203603,56.69098119,58.66334126,60.58497054,62.4414344,64.23483458,65.95008498,67.57481305,69.10211308,70.5239123,71.84445955,73.08643213,74.28242692,75.45920009,76.62225244,77.77418989,78.93530478,80.12880693,81.37087016,82.67107976,84.02591774,85.42127804,86.8351235,88.25005099
Kiribati,KIR,52.17407407,53.47160494,54.78024691,56.07901235,57.35185185,58.59382716,59.80246914,60.97407407,62.10246914,63.18641975,64.22222222,65.21358025,66.17901235,67.1382716,68.10987654,69.11111111,70.14197531,71.19012346,72.23333333,73.25925926,74.24320988,75.20740741,76.24691358,77.49135802,79.01975309,80.88765432,83.03950617,85.31358025,87.48518519,89.3962963,90.98518519,92.31234568,93.48395062,94.65925926,95.95925926,97.41604938,99,100.6864198,102.4308642,104.2049383,105.9975309,107.8308642,109.7432099,111.7839506,113.9864198,116.3666667,118.9012346,121.5271605,124.1555556,126.7259259,129.2123457,131.6296296,134.0049383,136.382716,138.7938272
